Numero,Data_EM,Codigo,Quantidade,Descricao,Referencia,Pedido,MARCA,GRUPO,ANO,MES,MES-ANO,NUMERO_SEMANA
11958,2025-07-25,9727,4,8835 PR SPOT DE SOBREPOR RED.E27-PAR 20,8835 PR,0,OLYMPA,SPOT,2025,7,7-2025,30
11958,2025-07-25,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,30
11958,2025-07-25,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,30
11958,2025-07-25,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,30
11958,2025-07-25,10826,1,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,30
11958,2025-07-25,4520,5,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,0,ALABAMA,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,4520,6,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,0,ALABAMA,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10952,2,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10835,2,EC 81060 DOURADO ARAND AL CUPULA CRU NAT,EC 81060 DOU/CRU NATU,0,TORONTO,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10831,3,EC 8237 PR ARANDELA INJ P/ 1 LAMP,EC 8237 PR,0,DAKOTA,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,30
11958,2025-07-25,10835,2,EC 81060 DOURADO ARAND AL CUPULA CRU NAT,EC 81060 DOU/CRU NATU,0,TORONTO,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10826,1,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,30
11958,2025-07-25,4519,2,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,0,ALABAMA,ARANDELA,2025,7,7-2025,30
11958,2025-07-25,10826,1,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,30
11958,2025-07-25,10948,10,EC 8145 PR BALIZADOR P/1 LAMP E27 L/C,EC 8145 PR/LC,0,COLUMBIA,BALIZADOR,2025,7,7-2025,30
11958,2025-07-25,10948,10,EC 8145 PR BALIZADOR P/1 LAMP E27 L/C,EC 8145 PR/LC,0,COLUMBIA,BALIZADOR,2025,7,7-2025,30
11958,2025-07-25,10948,10,EC 8145 PR BALIZADOR P/1 LAMP E27 L/C,EC 8145 PR/LC,0,COLUMBIA,BALIZADOR,2025,7,7-2025,30
11959,2025-07-28,10837,2,EC 8150 PR BALIZADOR L/F P/JD E MURO P/1,EC 8150 PR,0,OREGON,BALIZADOR,2025,7,7-2025,31
11959,2025-07-28,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11959,2025-07-28,10949,2,EC 8140 PR PENDENTE P/1 LAMP E27 L/C,EC 8140 PR/LC,0,COLUMBIA,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11959,2025-07-28,9597,3,8385 MR BALIZADOR INJ P/1 LAMP,8385 MR,0,IOWA,BALIZADOR,2025,7,7-2025,31
11959,2025-07-28,10833,1,EC 8385 PR BALIZADOR INJ P/1 LAMP,EC 8385 PR,0,IOWA,BALIZADOR,2025,7,7-2025,31
11959,2025-07-28,10838,1,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11959,2025-07-28,10950,1,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11959,2025-07-28,10405,1,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,0,TORONTO,ARANDELA,2025,7,7-2025,31
11959,2025-07-28,1115,2,8119 BR BALIZADOR P/JD E MURO INJ TERM,8119 BR,0,OREGON,BALIZADOR,2025,7,7-2025,31
11959,2025-07-28,10826,8,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10947,2,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,7,7-2025,31
11959,2025-07-28,10838,1,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11959,2025-07-28,10952,3,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11959,2025-07-28,10405,1,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,0,TORONTO,ARANDELA,2025,7,7-2025,31
11959,2025-07-28,10826,3,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10838,3,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11959,2025-07-28,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11962,2025-07-29,10957,6,EC 8133 PR BALIZADOR P/1 LAMP E27,EC 8133 PR,0,OREGON,BALIZADOR,2025,7,7-2025,31
11962,2025-07-29,9461,2,8429 MR ARANDELA C/SUP.SUP.P/1L E27-SACO,8429 MR,0,MINESSOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10835,2,EC 81060 DOURADO ARAND AL CUPULA CRU NAT,EC 81060 DOU/CRU NATU,0,TORONTO,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10949,2,EC 8140 PR PENDENTE P/1 LAMP E27 L/C,EC 8140 PR/LC,0,COLUMBIA,PENDENTE,2025,7,7-2025,31
11962,2025-07-29,4519,3,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,0,ALABAMA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,1115,1,8119 BR BALIZADOR P/JD E MURO INJ TERM,8119 BR,0,OREGON,BALIZADOR,2025,7,7-2025,31
11962,2025-07-29,10838,3,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11962,2025-07-29,10952,1,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11962,2025-07-29,10846,1,EC 8244 PR ARANDELA P/1LAMP E27 LENTE TR,EC 8244 PR/LC,0,DAKOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10681,1,81092 ARANDELA INJ PRETA E27 LL / OVAL,81092 PR,0,CHICAGO,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,1115,3,8119 BR BALIZADOR P/JD E MURO INJ TERM,8119 BR,0,OREGON,BALIZADOR,2025,7,7-2025,31
11962,2025-07-29,10835,1,EC 81060 DOURADO ARAND AL CUPULA CRU NAT,EC 81060 DOU/CRU NATU,0,TORONTO,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10951,3,EC 8428 MR ARANDELA C/SUP.INF.P/1L E27,EC 8428 MR,0,MINESSOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10840,1,EC 8428 PR ARANDELA C/SUP.INF.P/1L E27,EC 8428 PR,0,MINESSOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10831,4,EC 8237 PR ARANDELA INJ P/ 1 LAMP,EC 8237 PR,0,DAKOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,10840,3,EC 8428 PR ARANDELA C/SUP.INF.P/1L E27,EC 8428 PR,0,MINESSOTA,ARANDELA,2025,7,7-2025,31
11962,2025-07-29,213,1,8075/2 AL/ PR POSTE AL S/ GLOBO,8075/2 AL/ PR,0,HAVAI,POSTES,2025,7,7-2025,31
11962,2025-07-29,213,1,8075/2 AL/ PR POSTE AL S/ GLOBO,8075/2 AL/ PR,0,HAVAI,POSTES,2025,7,7-2025,31
11962,2025-07-29,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11962,2025-07-29,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11962,2025-07-29,4953,4,8853 GLOBO DE PLÁSTICO 15X30 LEITOSO,8853 15X30,0,HAVAI,GLOBO,2025,7,7-2025,31
11963,2025-07-30,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11963,2025-07-30,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11963,2025-07-30,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11963,2025-07-30,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11963,2025-07-30,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,7,7-2025,31
11963,2025-07-30,9726,5,8835 BR SPOT DE SOBREPOR RED.E-27 PAR 20,8835 BR,0,OLYMPA,SPOT,2025,7,7-2025,31
11963,2025-07-30,10954,2,EC 8243 PR PROJ INJ P/ 1 LA PAR 20/30/38,EC 8243 PR,0,INDIANA,PROJETOR,2025,7,7-2025,31
11963,2025-07-30,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11963,2025-07-30,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11963,2025-07-30,9597,1,8385 MR BALIZADOR INJ P/1 LAMP,8385 MR,0,IOWA,BALIZADOR,2025,7,7-2025,31
11963,2025-07-30,10952,2,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11963,2025-07-30,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11963,2025-07-30,10826,2,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,7,7-2025,31
11963,2025-07-30,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11963,2025-07-30,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11969,2025-07-31,10949,2,EC 8140 PR PENDENTE P/1 LAMP E27 L/C,EC 8140 PR/LC,0,COLUMBIA,PENDENTE,2025,7,7-2025,31
11969,2025-07-31,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11969,2025-07-31,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11969,2025-07-31,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11969,2025-07-31,10951,2,EC 8428 MR ARANDELA C/SUP.INF.P/1L E27,EC 8428 MR,0,MINESSOTA,ARANDELA,2025,7,7-2025,31
11969,2025-07-31,10952,4,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11969,2025-07-31,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,7,7-2025,31
11969,2025-07-31,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11969,2025-07-31,10833,2,EC 8385 PR BALIZADOR INJ P/1 LAMP,EC 8385 PR,0,IOWA,BALIZADOR,2025,7,7-2025,31
11969,2025-07-31,10950,1,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,7,7-2025,31
11969,2025-07-31,4519,2,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,0,ALABAMA,ARANDELA,2025,7,7-2025,31
11969,2025-07-31,10838,3,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,7,7-2025,31
11971,2025-08-01,10834,2,EC 8125 PR PENDENTE INJ P/1 LAM E27-SACO,EC 8125 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,10834,2,EC 8125 PR PENDENTE INJ P/1 LAM E27-SACO,EC 8125 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,10834,2,EC 8125 PR PENDENTE INJ P/1 LAM E27-SACO,EC 8125 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,10826,2,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,10952,2,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,8,8-2025,31
11971,2025-08-01,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,1115,6,8119 BR BALIZADOR P/JD E MURO INJ TERM,8119 BR,0,OREGON,BALIZADOR,2025,8,8-2025,31
11971,2025-08-01,10953,2,EC 81050 BR ARANDELA EM ALUMINIO CUPULA,EC 81050 BR,0,TORONTO,ARANDELA,2025,8,8-2025,31
11971,2025-08-01,10826,6,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11971,2025-08-01,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,8,8-2025,31
11971,2025-08-01,9481,1,8127 BR ARANDELA C/SUP.SUP.P/1L E27-SACO,8127 BR,0,OREGON,ARANDELA,2025,8,8-2025,31
11971,2025-08-01,10953,2,EC 81050 BR ARANDELA EM ALUMINIO CUPULA,EC 81050 BR,0,TORONTO,ARANDELA,2025,8,8-2025,31
11971,2025-08-01,10826,4,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,31
11972,2025-08-04,10837,1,EC 8150 PR BALIZADOR L/F P/JD E MURO P/1,EC 8150 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,4935,3,8350 BR  MINI TARTA P/1 LAMP S/ GRADE,8350 BR,0,KANSAS,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10831,1,EC 8237 PR ARANDELA INJ P/ 1 LAMP,EC 8237 PR,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10831,1,EC 8237 PR ARANDELA INJ P/ 1 LAMP,EC 8237 PR,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10836,2,"EC 8151 PR BALIZADOR L/C P/JD, MURO P/1L",EC 8151 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,10836,1,"EC 8151 PR BALIZADOR L/C P/JD, MURO P/1L",EC 8151 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,10826,8,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11972,2025-08-04,10826,4,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11972,2025-08-04,9831,2,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,8,8-2025,32
11972,2025-08-04,9831,2,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,8,8-2025,32
11972,2025-08-04,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11972,2025-08-04,10826,1,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11972,2025-08-04,10950,4,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10950,12,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10847,2,EC 8116 PR POSTE C/TUBO AL P/1 LAMP INJ,EC 8116 PR C/ TAG,0,COLUMBIA,POSTES,2025,8,8-2025,32
11972,2025-08-04,10835,2,EC 81060 DOURADO ARAND AL CUPULA CRU NAT,EC 81060 DOU/CRU NATU,0,TORONTO,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10957,2,EC 8133 PR BALIZADOR P/1 LAMP E27,EC 8133 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,10838,3,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,8,8-2025,32
11972,2025-08-04,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11972,2025-08-04,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11972,2025-08-04,10830,10,EC 8119 PR BALIZADOR P/JD E MURO INJ TER,EC 8119 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,10956,12,EC 8394 PR/LC ARAND INJ P/1 LAMP SACO PL,EC 8394 PR/LC,0,ARIZONA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10956,12,EC 8394 PR/LC ARAND INJ P/1 LAMP SACO PL,EC 8394 PR/LC,0,ARIZONA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,4519,1,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,0,ALABAMA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,8,8-2025,32
11972,2025-08-04,48,1,8122 BR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 BR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11972,2025-08-04,48,2,8122 BR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 BR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11972,2025-08-04,10846,7,EC 8244 PR ARANDELA P/1LAMP E27 LENTE TR,EC 8244 PR/LC,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11972,2025-08-04,10947,4,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11972,2025-08-04,10947,6,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11975,2025-08-05,9831,1,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,8,8-2025,32
11975,2025-08-05,4936,1,8350 PR MINI TARTA  P/1 LAMP S/ GRADE,8350 PR,0,KANSAS,ARANDELA,2025,8,8-2025,32
11975,2025-08-05,10838,2,EC 8337 PR PENDENTE INJ P/1 LAMP E27,EC 8337 PR,0,ASPEN,PENDENTE,2025,8,8-2025,32
11975,2025-08-05,10826,3,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11975,2025-08-05,10828,1,EC 8122 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8122 PR C/TAG,0,OREGON,POSTES,2025,8,8-2025,32
11975,2025-08-05,10952,2,EC 8341 MR ARANDELA INJ P/ 1 LAMP,EC 8341 MR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11975,2025-08-05,10826,2,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11975,2025-08-05,10950,2,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11975,2025-08-05,9924,4,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,8,8-2025,32
11975,2025-08-05,9924,3,8426 PR BALIZADOR P/JD E MURO P/1 LAMP,8426 PR,0,MINESSOTA,BALIZADOR,2025,8,8-2025,32
11975,2025-08-05,279,2,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,8,8-2025,32
11982,2025-08-06,10826,2,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11982,2025-08-06,9824,3,8141 PR ARAN SUP.INFERIOR LENTE CRISTAL,8141 PR/LC,0,COLUMBIA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,9612,3,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,9612,6,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,0,DAKOTA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11982,2025-08-06,9831,2,8144 PR POSTE P/2 LAMP E27 LENTE CRISTAL,8144 PR/LC,0,COLUMBIA,POSTES,2025,8,8-2025,32
11982,2025-08-06,10950,2,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10950,2,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10950,2,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10950,2,EC 8341 BR ARANDELA INJ P/ 1 LAMP,EC 8341 BR,0,VIRGINIA,ARANDELA,2025,8,8-2025,32
11982,2025-08-06,10827,1,EC 8117 PR POSTE C/TUBO AL P/2 LAMP INJ,EC 8117 PR C/TAG,0,COLUMBIA,POSTES,2025,8,8-2025,32
11982,2025-08-06,10837,5,EC 8150 PR BALIZADOR L/F P/JD E MURO P/1,EC 8150 PR,0,OREGON,BALIZADOR,2025,8,8-2025,32
11982,2025-08-06,10826,3,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
11985,2025-08-07,10840,3,EC 8428 PR ARANDELA C/SUP.INF.P/1L E27,EC 8428 PR,0,MINESSOTA,ARANDELA,2025,8,8-2025,32
11985,2025-08-07,10848,1,EC 8429 PR ARANDELA C/SUP.SUP.P/1L E27,EC 8429 PR,0,MINESSOTA,ARANDELA,2025,8,8-2025,32
11985,2025-08-07,4519,1,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,0,ALABAMA,ARANDELA,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10947,1,EC 8147 PR BALIZADOR L/C P/JD/ MURO P/1L,EC 8147 PR,0,COLUMBIA,BALIZADOR,2025,8,8-2025,32
11985,2025-08-07,10826,4,EC 8136 PR PENDENTE INJ P/1 LAMP E27 L/C,EC 136 PR,0,OREGON,PENDENTE,2025,8,8-2025,32
